1	1	Roller Coaster Murder Case	January 8, 1996	May 24, 2004	New characterCharacter developmentRomanceBlack OrganizationCharacters pastsDetective Boys	V1 ~ F1(001)	N/A
664	716	The Great Dog Coeur's Triumph 2	July 14, 2012		Detective Boys	TV Original	Cigarette butt
665	717	The Suspicious Initial K	July 21, 2012			TV Original	Ant
666	718	The Rainy Night Menace	July 28, 2012			TV Original	Umbrella
MKS7	-	The Splendid Rivals (TV Special)	August 4, 2012		New characterCharacter developmentRomanceMagic Kaito	MKV3 - C2~3	White horse
MKS8	-	The Secret of the Red Tear (TV Special)	August 11, 2012		Character developmentRomanceMagic KaitoCharacters pasts	MKV4 - C2	Letter
469	509	Kaitou Kid and the Four Masterpieces (Part 1) (Remastered)[2]	August 18, 2012		Magic Kaito	V53 - F1~4(544-547)	Surveillance camera
470	510	Kaitou Kid and the Four Masterpieces (Part 2) (Remastered)[2]	August 25, 2012		Magic Kaito	V53 - F1~4(544-547)	Cell phone
667	719	Wedding Eve (Part 1)	September 1, 2012		New character	V75 - F9~11(793-795)	Waiter
668	720	Wedding Eve (Part 2)	September 8, 2012		Character development	V75 - F9~11(793-795)	Cake
669	721	The Dark Tower's Hidden Treasure (Part 1)	September 15, 2012		Detective Boys	TV Original	Mirror
670	722	The Dark Tower's Hidden Treasure (Part 2)	September 22, 2012		Detective Boys	TV Original	Circle and triangle
MKS9	-	The Witch, the Detective, and the Phantom Thief (TV Special)	September 29, 2012		Character developmentRomanceMagic Kaito	MKV3 - C4	Broom
671	723	Detectives' Nocturne (The Case)	October 6, 2012		Character development	V76 - F1~5(796-800)	Broken cellphone
672	724	Detectives' Nocturne (Kidnapping)	October 13, 2012			V76 - F1~5(796-800)	Listening device
673	725	Detectives' Nocturne (Deduction)	October 20, 2012		Character development	V76 - F1~5(796-800)	Keep the change
674	726	Detectives' Nocturne (Bourbon)	October 27, 2012		Character developmentBlack Organization	V76 - F1~5(796-800)	Left-handedness
MKS10	-	The Reminiscent Golden Eye (TV Special)	November 3, 2012		Magic Kaito	MKV4 - C5~6	Black cat
675	727	Won't Forgive Even One Millimeter (Part 1)	November 10, 2012		Character developmentCharacters pastsDetective Boys	V76 - F6~8(801-803)	Barbecue
676	728	Won't Forgive Even One Millimeter (Part 2)	November 17, 2012		Detective Boys	V76 - F6~8(801-803)	Cup of water
677	729	The Footprintless Beach	November 24, 2012			TV Original	Surfboard
678	730	Nagasaki Mystery Theatre (End of the Edo)	December 1, 2012			TV Original	Font
679	731	Nagasaki Mystery Theatre (Modern Time)	December 8, 2012			TV Original	Writing order
680	732	Cactus Capriccio	December 15, 2012		Romance	TV Original	Heater
MKS11	-	The Tearful Crystal Mother (TV Special)	December 22, 2012		Magic Kaito	MKV4 - C1	Ice
MKS12	-	Tears of Love for the Dark Knight (TV Special)	December 29, 2012		New characterMagic Kaito	MKV4 - C7~8	Riot police member
681	733	The Life-Threatening Broadcast of Love (Begin Broadcasting)	January 5, 2013		New characterCharacter developmentDetective Boys	V76 - F9 ~ V77 - F2(804-808)	Date
682	734	The Life-Threatening Broadcast of Love (Desperate Situation)	January 12, 2013		Characters pastsDetective Boys	V76 - F9 ~ V77 - F2(804-808)	Crow
683	735	The Life-Threatening Broadcast of Love (Enter the Scene)	January 19, 2013		Character developmentRomanceCharacters pastsDetective Boys	V76 - F9 ~ V77 - F2(804-808)	Climate phenomenon
684	736	Froth, Steam, and Smoke (Part 1)	January 26, 2013		Character developmentDetective Boys	V77 - F3~5(809-811)	Beer, coffee, and cigarettes
685	737	Froth, Steam, and Smoke (Part 2)	February 2, 2013		Character developmentDetective Boys	V77 - F3~5(809-811)	Tools of the trade
686	738	A Car Carrying a Time Bomb	February 9, 2013		Detective Boys	TV Original	Puppy
687	739	The Unsolvable Ice Trap	February 16, 2013		Detective Boys	TV Original	Will-o'-the-wisp
688	740	Detective Takagi Finds 30 Million Yen	February 23, 2013		Detective Boys	TV Original	Gypsum
689	741	The Client's Message	March 2, 2013			TV Original	Fox
690	742	Yusaku Kudo's Cold Case (Part 1)	March 9, 2013		Character developmentCharacters pasts	V77 - F6~8(812-814)	Candy
691	743	Yusaku Kudo's Cold Case (Part 2)	March 16, 2013		Character developmentCharacters pasts	V77 - F6~8(812-814)	Coins
692	744	The Evening Cherry Blossom Viewing Route on Sumida River (Part 1)	March 23, 2013			TV Original	Surveillance camera
693	745	The Evening Cherry Blossom Viewing Route on Sumida River (Part 2)	March 30, 2013			TV Original	Cherry blossom viewing boat
22	23	Luxury Liner Serial Murder Case (Part 1) (Remastered)	April 6, 2013		New character	V3 - F1~6(020-025)	Bread crumb
23	24	Luxury Liner Serial Murder Case (Part 2) (Remastered)	April 13, 2013			V3 - F1~6(020-025)	Sketch book
694	746	The Missing Sweets in the Old Shop	April 20, 2013		New characterDetective Boys	TV Original	Japanese sweet box
695	747	The Roses in the Vineyard	April 27, 2013			TV Original	Types of grapes
696	748	The Flowerbed Vandal's Scheme	May 4, 2013		Detective Boys	TV Original	Bricks
697	749	The Window at the Girls' School	May 11, 2013			TV Original	Stepstool
698	750	Unbelievable! The Case of the Crashed UFO	May 18, 2013		Detective Boys	TV Original	Hanging scroll
340	365	Hidden Bathroom Secret (Part 1) (Remastered)[2]	May 25, 2013			V41 - F10 ~ V42 - F1(423-425)	Tile
341	366	Hidden Bathroom Secret (Part 2) (Remastered)[2]	June 1, 2013		Character developmentBlack Organization	V41 - F10 ~ V42 - F1(423-425)	Haibara's mother - Elena Miyano
699	751	The Shadow Approaching Haibara's Secret (Part 1)	June 8, 2013		Detective Boys	V77 - F9~11(815-817)	Shape made by fingers
700	752	The Shadow Approaching Haibara's Secret (Part 2)	June 15, 2013		Character developmentDetective Boys	V77 - F9~11(815-817)	Pass ring
307	332	On the Trail of a Silent Witness (Part 1) (Remastered)[2]	June 22, 2013		New characterBlack Organization	V37 - F5~7(377-379)	Board game
308	333	On the Trail of a Silent Witness (Part 2) (Remastered)[2]	June 29, 2013		Black OrganizationFBI	V37 - F5~7(377-379)	The rules of Go
701	753	The Jet-Black Mystery Train (Departure)	July 13, 2013		Character developmentBlack OrganizationCharacters pastsDetective Boys	V78 - F1~7(818-824)	The missing carriage 7
702	754	The Jet-Black Mystery Train (Tunnel)	July 20, 2013		Character developmentBlack OrganizationCharacters pastsDetective Boys	V78 - F1~7(818-824)	The conductor's testimony
703	755	The Jet-Black Mystery Train (Intersection)	July 27, 2013		Character developmentBlack OrganizationDetective Boys	V78 - F1~7(818-824)	The gap of the chain lock
704	756	The Jet-Black Mystery Train (Destination)	August 3, 2013		Character developmentBlack OrganizationMagic KaitoDetective Boys	V78 - F1~7(818-824)	The ultimate cast
705	757	Conan in a Locked Room	August 10, 2013		Character development	V78 - F8~10(825-827)	Special coach
706	758	Bourbon Figures It Out	August 17, 2013		Character developmentBlack Organization	V78 - F8~10(825-827)	Plastic bottle
31	32	TV Station Murder Case (Remastered)	August 24, 2013			V11 - F2~4(102-104)	Cell phone
707	759	The Framed Great Detective	August 31, 2013			TV Original	Radio program
708	760	The Man Who Fell Slowly	September 7, 2013		Detective Boys	TV Original	Veranda
709	761	An Unconfirmed Shocking Case	September 14, 2013			TV Original	Binding band
710	762	Everyone Saw (Part 1)	September 21, 2013		Character developmentHeiji Hattori	V79 - F3~5(831-833)	Cleaning robot
711	763	Everyone Saw (Part 2)	September 28, 2013		RomanceHeiji Hattori	V79 - F3~5(831-833)	Spray font
712	764	Heiji Hattori and the Vampire Mansion (1)	October 5, 2013		Heiji Hattori	V79 - F6 ~ V80 - F1(834-840)	Casket
713	765	Heiji Hattori and the Vampire Mansion (2)	October 12, 2013		Heiji Hattori	V79 - F6 ~ V80 - F1(834-840)	Garlic
714	766	Heiji Hattori and the Vampire Mansion (3)	October 19, 2013		Heiji Hattori	V79 - F6 ~ V80 - F1(834-840)	Stake
715	767	Heiji Hattori and the Vampire Mansion (4)	October 26, 2013		Heiji Hattori	V79 - F6 ~ V80 - F1(834-840)	Hidden passage
716	768	Dancing Demon at the Noh Mask Mansion (Part 1)	November 2, 2013			TV Original	Spoon
717	769	Dancing Demon at the Noh Mask Mansion (Part 2)	November 9, 2013			TV Original	Chisel
718	770	The Devil's Circuit	November 16, 2013			TV Original	Chocolate bar
719	771	A Dispute Over a Platinum Ticket	November 23, 2013			TV Original	Washing machine
720	772	Fire and Water Mystery Tour (Aso Part)	November 30, 2013		RomanceDetective Boys	TV Original	Stuffed animals
721	773	Fire and Water Mystery Tour (Kumamoto Part)	December 7, 2013		Detective Boys	TV Original	Stamp book
722	774	Sweet and Cold Delivery Service (Part 1)	December 14, 2013		Detective Boys	V80 - F2~4(841-843)	Receipt
723	775	Sweet and Cold Delivery Service (Part 2)	December 21, 2013		RomanceBlack OrganizationDetective Boys	V80 - F2~4(841-843)	Christmas cake
46	47	Alpine Hut in the Snowy Mountain Murder Case (Remastered)	December 28, 2013			V10 - F9 ~ V11 - F1(099-101)	Tablecloth
724	776	Kaitou Kid and the Blush Mermaid (Part 1)	January 4, 2014		Character developmentMagic Kaito	V78 - F11 ~ V79 - F2(828-830)	Huge water tank
725	777	Kaitou Kid and the Blush Mermaid (Part 2)	January 11, 2014		Character developmentMagic Kaito	V78 - F11 ~ V79 - F2(828-830)	Magnet
726	778	A Happy E-mail Brings Sadness	January 18, 2014			TV Original	Left and right
727	779	The Treasure Chest Filled with Fruits (Part 1)	January 25, 2014		Character development	V80 - F5~7(844-846)	Padlock
728	780	The Treasure Chest Filled with Fruits (Part 2)	February 1, 2014		Character development	V80 - F5~7(844-846)	Apples
729	781	The Diamond, the Painting, and the Great Actress	February 8, 2014			TV Original	Sunlight
426	646	Love Letter to Ran (Remastered)[2]	February 15, 2014		Romance	TV Original	Diary
730	782	The Figure That Was Too Good	February 22, 2014		Detective Boys	TV Original	Paint
731	783	The Ex-Boyfriend Living Next to a Crime Scene (Part 1)	March 1, 2014		New characterCharacter developmentRomanceDetective Boys	V80 - F8~10(847-849)	Will
732	784	The Ex-Boyfriend Living Next to a Crime Scene (Part 2)	March 8, 2014		Detective Boys	V80 - F8~10(847-849)	Cell phone cover
50	51	Library Murder Case (Remastered)	March 15, 2014		Character development	V10 - F6~8(096-098)	Elevator
733	785	The Wedding Reception and the Two Gunshots	March 22, 2014			TV Original	Bamboo forest
734	786-787	Jodie's Memories and the Cherry Blossom Viewing Trap (1 Hour Special)	March 29, 2014		Black OrganizationCharacters pastsFBIDetective Boys	V80 - F11 ~ V81 - F2(850-852)	5 yen coin
258	277	The Man from Chicago (Part 1) (Remastered)	April 5, 2014		New characterCharacter development	V32 - F8~10(325-327)	James Black
259	278	The Man from Chicago (Part 2) (Remastered)	April 12, 2014		Character development	V32 - F8~10(325-327)	Man with long hair
735	788	The Coded Invitation	April 19, 2014		Detective Boys	TV Original	Left hand
736	789	The Secret of the Statue of Kogoro Mouri	April 26, 2014			TV Original	Basketball
737	790	The Suspicious Walking Path	May 3, 2014		Detective Boys	TV Original	Dog walk
738	791	Kogoro in the Bar (Part 1)	May 10, 2014		Character development	V81 - F3~5(853-855)	Champagne
739	792	Kogoro in the Bar (Part 2)	May 17, 2014		Character developmentBlack Organization	V81 - F3~5(853-855)	Clay
97	103	The Farewell Wine Murder Case (Remastered)	May 24, 2014			TV Original	Basement key
740	793	Bathroom Where Ran Collapsed As Well (Part 1)	May 31, 2014		Character developmentBlack Organization	V81 - F6~8(856-858)	Duplicate key
741	794	Bathroom Where Ran Collapsed As Well (Part 2)	June 7, 2014		Character development	V81 - F6~8(856-858)	Wink
742	795	Promise with a J-Leaguer	June 14, 2014		Detective Boys	TV Original	Takahiro Sanada
743	796	Two Coincidental Successes	June 21, 2014			TV Original	New skirt
744	797	The Suspect is Makoto Kyogoku (Part 1)	June 28, 2014		Character developmentRomance	V81 - F9~11(859-861)	Bowling alley
745	798	The Suspect is Makoto Kyogoku (Part 2)	July 5, 2014		Character development	V81 - F9~11(859-861)	Witch
746	799	Kaitou Kid VS Makoto Kyogoku (Part 1)	July 19, 2014		Character developmentMagic Kaito	V82 - F1~3(862-864)	Unexpected security system
747	800	Kaitou Kid VS Makoto Kyogoku (Part 2)	July 26, 2014		Character developmentRomanceMagic Kaito	V82 - F1~3(862-864)	Candle
748	801	Metropolitan Police Detective Love Story (Confession)	August 2, 2014		Detective Boys	V82 - F8~10(869-871)	Kamen Yaiba
749	802	Metropolitan Police Detective Love Story (Truth)	August 9, 2014		Detective Boys	V82 - F8~10(869-871)	Newspaper
27	28	Kogoro's Class Reunion Murder Case (Part 1) (Remastered)	August 16, 2014		New characterCharacter development	V9 - F4~6(084-086)	Yukata
28	29	Kogoro's Class Reunion Murder Case (Part 2) (Remastered)	August 23, 2014		Character development	V9 - F4~6(084-086)	Ping-pong
750	803	The Man Who Was Betrayed by the Sea	September 6, 2014		Detective Boys	TV Original	Necklace
112	118	The Seven Mysteries of Teitan Elementary School Case (Remastered)	September 13, 2014		New character	V16 - F4~5(154-155)	Kobayashi-sensei
751	804	The Case of the Lucky Calico (Part 1)	September 20, 2014		Detective Boys	V82 - F4~7(865-868)	Taii
752	805	The Case of the Lucky Calico (Part 2)	September 27, 2014		Detective Boys	V82 - F4~7(865-868)	Wrapping
753	806	The Blind Spot in the Share House	October 4, 2014			TV Original	Refrigerator
754	807	The Tragedy of the Red Woman (Steam)	October 11, 2014			V82 - F11 ~ V83 - F3(872-875)	Tomatoes
755	808	The Tragedy of the Red Woman (Evil Spirit)	October 18, 2014			V82 - F11 ~ V83 - F3(872-875)	Nagano police
756	809	The Tragedy of the Red Woman (Revenge)	October 25, 2014		New character	V82 - F11 ~ V83 - F3(872-875)	Long-haired woman
757	810	The Comedian Who Turned Himself In (Part 1)	November 1, 2014			TV Original	Press conference
758	811	The Comedian Who Turned Himself In (Part 2)	November 8, 2014			TV Original	Pocket tissue
759	812	The Romance Novel with the Unexpected Conclusion (Part 1)	November 22, 2014		Romance	V83 - F4~6(876-878)	Room service
760	813	The Romance Novel with the Unexpected Conclusion (Part 2)	November 29, 2014		Character development	V83 - F4~6(876-878)	Old postcard
761	814	Kaga Hyakumangoku Mystery Tour (Kanazawa Part)	December 6, 2014			TV Original	Shoulder bag
762	815	Kaga Hyakumangoku Mystery Tour (Kaga Part)	December 13, 2014			TV Original	Encryption card
45	46	Facial Mask Murder Case (Remastered)	December 20, 2014			TV Original	Security camera
S5	-	The Disappearance of Conan Edogawa: The Worst Two Days in History (TV Special)	December 26, 2014			TV Original	N/A
S4	-	Happy New Year, Kogoro Mouri (TV Special)	January 3, 2015			V57 - F8(594)	The first seven days of the year
763	816	Conan and Heiji, Code of Love (Part 1)	January 10, 2015		Character developmentHeiji HattoriDetective Boys	V83 - F7~9(879-881)	Road sign
764	817	Conan and Heiji, Code of Love (Part 2)	January 17, 2015		RomanceHeiji HattoriDetective Boys	V83 - F7~9(879-881)	White rose
765	818	Teimuzu River Kite Flying Case (Part 1)	January 24, 2015		Detective Boys	V84 - F3~5(885-887)	Telephone
766	819	Teimuzu River Kite Flying Case (Part 2)	January 31, 2015		Character developmentDetective Boys	V84 - F3~5(885-887)	Kite string
767	820	The Lover Gone Missing in a Snowstorm	February 7, 2015		Detective Boys	TV Original	Cooler box
384	418	The Target is Kogoro Mouri (Remastered)[2]	February 14, 2015			TV Original	Jacket
768	821	Ai Haibara Imprisonment Case	February 21, 2015		Detective Boys	TV Original	Canned juice
769	822	The Troublesome Emergency Patient	February 28, 2015		Detective Boys	TV Original	Cutout
770	823	The Tense Tea Party (Part 1)	March 7, 2015		RomanceBlack OrganizationCharacters pasts	V84 - F6~8(888-890)	Herbal tea
771	824	The Tense Tea Party (Part 2)	March 14, 2015		Black OrganizationCharacters pasts	V84 - F6~8(888-890)	Lemons
772	825	Shinichi Kudo's Aquarium Case (Part 1)	March 21, 2015		RomanceCharacters pastsDetective Boys	V83 - F10 ~ V84 - F2(882-884)	Cell phone
773	826	Shinichi Kudo's Aquarium Case (Part 2)	March 28, 2015		RomanceCharacters pastsDetective Boys	V83 - F10 ~ V84 - F2(882-884)	Glove
537	588	Kaitou Kid vs. the Strongest Safe (Part 1) (Remastered)[2]	April 4, 2015		Magic Kaito	V64 - F11 ~ V65 - F2(674-676)	Iron Tanuki
538	589	Kaitou Kid vs. the Strongest Safe (Part 2) (Remastered)[2]	April 11, 2015		Magic Kaito	V64 - F11 ~ V65 - F2(674-676)	Jirokichi Suzuki
774	827	Munch's Missing Scream	April 18, 2015		Detective Boys	TV Original	Car GPS
775	828	The Manipulated Great Detective (Part 1)	April 25, 2015			TV Original	Infiltration
776	829	The Manipulated Great Detective (Part 2)	May 2, 2015			TV Original	Power outage
777	830	Detective Boys vs. Elderly Detective League	May 9, 2015		Detective Boys	TV Original	Aloha shirt
778	831	Mirage of the Disappearing Angel	May 16, 2015			TV Original	Digital camera
21	22	On Location, TV Drama Murder Case (Remastered)	May 23, 2015		New character	TV Original	Wristwatch
779	832	The Scarlet Prologue	May 30, 2015		New characterCharacter developmentBlack OrganizationCharacters pastsFBIDetective Boys	V84 - F9~11(891-893)	Answer sheet
780	833	The Scarlet Pursuit	June 6, 2015		Character developmentBlack OrganizationFBI	V84 - F9~11(891-893)	Flower circle
781	834	The Scarlet Intersection	June 13, 2015		Character developmentBlack OrganizationFBI	V85 - F1~5(894-898)	Rikumichi Kusuda
782	835	The Scarlet Return	June 20, 2015		Character developmentBlack OrganizationFBI	V85 - F1~5(894-898)	Raiha Pass
783	836	The Scarlet Truth	June 27, 2015		Black OrganizationFBIDetective Boys	V85 - F1~5(894-898)	Macademy awards
784	837	Welcome to Club Orihime	July 11, 2015			TV Original	Initial
785	838	Taiko Meijin's Match of Love (Part 1)	July 18, 2015		New characterDetective Boys	V85 - F6~9(899-902)	Lance
786	839	Taiko Meijin's Match of Love (Part 2)	July 25, 2015		Character developmentRomanceDetective Boys	V85 - F6~9(899-902)	Seven
787	840	The Mystery Sinking in the Midsummer Pool (Part 1)	August 1, 2015		Character development	V85 - F10 ~ V86 - F1(903-905)	Gas cylinder
788	841	The Mystery Sinking in the Midsummer Pool (Part 2)	August 8, 2015		Characters pasts	V85 - F10 ~ V86 - F1(903-905)	Foam
789	842	The Queen's Weather Forecast	August 15, 2015			TV Original	Prank
81	84	The Kidnapping of a Popular Artist Case (Part 1) (Remastered)	August 22, 2015		New characterCharacter development	V15 - F4~6(144-146)	Cassette tape
82	85	The Kidnapping of a Popular Artist Case (Part 2) (Remastered)	August 29, 2015			V15 - F4~6(144-146)	Lyrics
790	843	Bekapon's Bleeding Service	September 5, 2015			TV Original	Uniform
791	844	Detective Takagi On the Run in Handcuffs	September 12, 2015			TV Original	Stalker
792	845	Three First Discoverers (Part 1)	September 19, 2015		Character developmentDetective Boys	V86 - F2~4(906-908)	Tobacco
793	846	Three First Discoverers (Part 2)	September 26, 2015		Character developmentDetective Boys	V86 - F2~4(906-908)	500 thousand yen
794	847	Bodyguard Kogoro Mouri	October 3, 2015			TV Original	Fog
795	848	The Secret of the Missing Young Lady	October 10, 2015		Detective Boys	TV Original	Bisque doll
796	849	The Lovebirds' Ruse	October 17, 2015			TV Original	Facial scars
797	850	The Dreaming Girl's Confused Deduction	October 24, 2015			TV Original	Printing paper
17	18	Hijacked Department Store Case (Remastered)	October 31, 2015			TV Original	Escalator
798	851	The Moving Target	November 7, 2015		Detective Boys	TV Original	Love letter
799	852	Detective Boys' Locked Room Mystery Battle	November 14, 2015		Detective Boys	TV Original	Water
800	853	After That Hundred Million Yen	November 21, 2015			TV Original	Ants
801	854	Tottori Sand Dunes Mystery Tour (Kurayoshi Part)	November 28, 2015			TV Original	Incense burner
802	855	Tottori Sand Dunes Mystery Tour (Tottori Part)	December 5, 2015			TV Original	Pendant
803	856	The Pitfall of Fire Precautions	December 12, 2015		Detective Boys	TV Original	Children's park
804	857-858	Conan and Ebizo's Kabuki Jūhachiban Mystery (Part 1) (1 Hour Special)	January 9, 2016		Detective Boys	TV Original	Ebizo Ichikawa
805	859-860	Conan and Ebizo's Kabuki Jūhachiban Mystery (Part 2) (1 Hour Special)	January 16, 2016		Detective Boys	TV Original	Jacket
37	38	Cactus's Flower Murder Case (Remastered)	January 23, 2016			TV Original	Plastic container
806	861	The Ventriloquist's Illusion (Part 1)	January 30, 2016			TV Original	Speaker
807	862	The Ventriloquist's Illusion (Part 2)	February 6, 2016			TV Original	Trophy
808	863	The Kamaitachi Inn (Part 1)	February 13, 2016		Heiji Hattori	V86 - F5~8(909-912)	Outdoor bath
809	864	The Kamaitachi Inn (Part 2)	February 20, 2016		Heiji Hattori	V86 - F5~8(909-912)	Kuzuyu
810	865	The Darkness of the Prefectural Police (Part 1)	February 27, 2016		New character	V86 - F9 ~ V87 - F2(913-917)	Kawanakajima
811	866	The Darkness of the Prefectural Police (Part 2)	March 5, 2016			V86 - F9 ~ V87 - F2(913-917)	Rope
812	867	The Darkness of the Prefectural Police (Part 3)	March 12, 2016			V86 - F9 ~ V87 - F2(913-917)	Woodpecker
425	459-463	Black Impact I (Remastered)[2]	March 19, 2016		New characterBlack OrganizationFBI	V48 - F9 ~ V49 - F4(499-504)	Kir
425	459-463	Black Impact II (Remastered)[2]	March 26, 2016		New characterBlack OrganizationFBI	V48 - F9 ~ V49 - F4(499-504)	Chianti & Korn
425	459-463	Black Impact III (Remastered)[2]	April 2, 2016		Black OrganizationFBI	V48 - F9 ~ V49 - F4(499-504)	Gin
425	459-463	Black Impact IV (Remastered)[2]	April 9, 2016		Black OrganizationFBI	V48 - F9 ~ V49 - F4(499-504)	Shuichi Akai
813	868	The Shadow Approaching Amuro	April 16, 2016		Black OrganizationDetective Boys	TV Original	Sandwiches
814	869	The Actress Blogger's Locked Room Case (Part 1)	April 23, 2016		Detective Boys	V87 - F3~5(918-920)	Fresh cream
815	870	The Actress Blogger's Locked Room Case (Part 2)	April 30, 2016		Character developmentDetective Boys	V87 - F3~5(918-920)	Toy helicopter
816	871	The Disappointing and Kind Alien	May 7, 2016		Detective Boys	TV Original	Cold medicine
817	872	The Missing Fiancée	May 14, 2016			TV Original	Cuff links
818	873	Kogoro's Pursuit of Rage (Part 1)	May 21, 2016			TV Original	Recycling shop
819	874	Kogoro's Pursuit of Rage (Part 2)	May 28, 2016			TV Original	Facial mole
820	875	The Seven People in the Waiting Room	June 4, 2016			TV Original	Station poster
821	876	The Hidden Secret of Dongaraji Temple	June 11, 2016			TV Original	Dongaraji temple
822	877	The Suspects Are a Passionate Couple (Part 1)	June 18, 2016		Detective Boys	V87 - F10 ~ V88 - F1(925-927)	Higo and Yoko
823	878	The Suspects Are a Passionate Couple (Part 2)	June 25, 2016		Detective Boys	V87 - F10 ~ V88 - F1(925-927)	Vacuum bag
824	879	The Detective Boys Get Out of the Rain	July 9, 2016		Detective Boys	TV Original	Doll house
825	880	The Tidal Park Comeback Case	July 16, 2016			TV Original	Rise and fall of the tide
826	881	The Beauty, The Lies, and The Secrets	July 23, 2016			TV Original	Tobacco
827	882	Ramen So Good, It's to Die For 2 (Part 1)	July 30, 2016		Character development	V88 - F2~4(928-930)	Ramen Ogura
828	883	Ramen So Good, It's to Die For 2 (Part 2)	August 6, 2016		Character development	V88 - F2~4(928-930)	Vinegar, soy sauce, and black pepper
829	884	The Mysterious Boy	August 13, 2016		Characters pastsDetective Boys	TV Original	Toy engine
100	106	The Memories of First Love Case (Part 1) (Remastered)	August 20, 2016			V18 - F3~5(173-175)	Birthday cake
101	107	The Memories of First Love Case (Part 2) (Remastered)	August 27, 2016		Romance	V18 - F3~5(173-175)	Convenience store
830	885	A Cottage Surrounded by Zombies (Part 1)	September 3, 2016		Heiji Hattori	V88 - F5~9(931-935)	Zombie blade
831	886	A Cottage Surrounded by Zombies (Part 2)	September 10, 2016		Heiji Hattori	V88 - F5~9(931-935)	Audition
832	887	A Cottage Surrounded by Zombies (Part 3)	September 17, 2016		Heiji Hattori	V88 - F5~9(931-935)	Toilet paper
833	888	The Great Detective's Weakness	September 24, 2016			TV Original	Emergency staircase
834	889	The Man Who Died Twice (Part 1)	October 1, 2016			TV Original	Announcement letter
835	890	The Man Who Died Twice (Part 2)	October 8, 2016			TV Original	Calendar
836	891	The Unfriendly Girls Band (Part 1)	October 15, 2016		New characterCharacter developmentCharacters pasts	V88 - F10 ~ V89 - F1(936-938)	Security camera
837	892	The Unfriendly Girls Band (Part 2)	October 22, 2016		Character development	V88 - F10 ~ V89 - F1(936-938)	Knit hat
72	74	The Triplet's Country Home Murder Case (Remastered)	October 29, 2016		New character	V13 - F2~4(122-124)	Baseball field
838	893	Mysterious Case in a Hot Air Balloon	November 5, 2016			TV Original	Hat
839	894	You Can Hear The Tengu's Voice	November 12, 2016			TV Original	Wind
840	895	The Last Gift	November 19, 2016			TV Original	Watch
841	896	The Rainy Bus Stop	November 26, 2016			TV Original	Umbrella
5	5	The Shinkansen's Bomb Case (Remastered)	December 3, 2016		Character development	V4 - F4~6 (h.a.)(033-035)	Black handbag
S6	-	Episode One: The Great Detective Turned Small (TV Special)	December 9, 2016		Black Organization	TV Original	N/A
842	897	Turning Point on a Driving Date	December 10, 2016			TV Original	Ferris wheel
843	898	The Detective Boys in a Grove (Part 1)	December 17, 2016		Detective Boys	V89 - F2~4(939-941)	Christmas present
844	899	The Detective Boys in a Grove (Part 2)	December 24, 2016		Character developmentDetective Boys	V89 - F2~4(939-941)	Mannequin
845	900	Conan Cornered in the Darkness (Part 1)	January 7, 2017		Detective Boys	TV Original	Two-tone shoes
846	901	Conan Cornered in the Darkness (Part 2)	January 14, 2017		Detective Boys	TV Original	Hearse
8	8	Art Museum Owner Murder Case (Remastered)	January 21, 2017			V4 - F1~3(030-032)	Moving armor
847	902	Chiba's Difficult UFO Case (Part 1)	January 28, 2017		Character developmentRomance	V89 - F5~7(942-944)	Concrete
848	903	Chiba's Difficult UFO Case (Part 2)	February 4, 2017		Romance	V89 - F5~7(942-944)	Garbage bag
849	904	The Marriage Registration's Password (Part 1)	February 11, 2017		RomanceDetective Boys	V89 - F8~10(945-947)	Air conditioner
850	905	The Marriage Registration's Password (Part 2)	February 18, 2017		Character developmentDetective Boys	V89 - F8~10(945-947)	Origami
9	9	Tenkaichi Night Festival Murder Case (Remastered)	February 25, 2017		New character	V6 - F9 ~ V7 - F1(059-061)	Film camera
851	906	The Descent Into Hell Tour of Love (Beppu Chapter)	March 4, 2017			TV Original	Airport shuttle
852	907	The Descent Into Hell Tour of Love (Oita Chapter)	March 11, 2017			TV Original	Shoes
853	908	Memories from Sakura Class (Ran GIRL)	March 18, 2017		Characters pasts	V87 - F6~9(921-924)	Nameplate
854	909	Memories from Sakura Class (Shinichi BOY)	March 25, 2017		Romance	V87 - F6~9(921-924)	Colored paper
220	239	The Client Full of Lies (Part 1) (Remastered)	April 1, 2017			V28 - F3~5(276-278)	Shizuka Ikenami
221	240	The Client Full of Lies (Part 2) (Remastered)	April 8, 2017			V28 - F3~5(276-278)	Heiji Hattori
855	910	The Mystery of the Vanished Black Belt	April 15, 2017		Characters pasts	TV Original	Karate Gi
856	911	The Secret of the Celebrity Couple	April 22, 2017			TV Original	Closet
857	912	The Shifting Mystery of Beika City (Part 1)	April 29, 2017			TV Original	The A.B.C. Murders
858	913	The Shifting Mystery of Beika City (Part 2)	May 6, 2017			TV Original	Mystery magazines
859	914	The Dark Mountain Route	May 13, 2017		Detective Boys	TV Original	Research balloon
860	915	The Security System's Pitfall	May 20, 2017			TV Original	Thief
16	17	The Antique Collector Murder Case (Remastered)	May 27, 2017			V6 - F2~5(052-055)	Sword cut
861	916	Just Like a 17 Years Old Crime Scene (Part 1)	June 3, 2017		New characterCharacter developmentFBI	V89 - F11 ~ V90 - F2(948-950)	Scissors
